"guid","DisplayName","Description","Category","Version","ResourceID"
"a29b5d9f-4953-4afe-b560-203a6410b6b4","Microsoft Managed Control 1059 - Remote Access","Microsoft implements this Access Control control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a29b5d9f-4953-4afe-b560-203a6410b6b4"
"a29ee95c-0395-4515-9851-cc04ffe82a91","[Deprecated]: Show audit results from Windows VMs that are not joined to the specified domain","This policy should only be used along with its corresponding deploy policy in an initiative. This definition allows Azure Policy to process the results of auditing Windows virtual machines that are not joined to the specified domain. For more information on Guest Configuration policies, please visit https://aka.ms/gcpol","Guest Configuration","1.0.0-deprecated","/providers/Microsoft.Authorization/policyDefinitions/a29ee95c-0395-4515-9851-cc04ffe82a91"
"a2a5b911-5617-447e-a49e-59dbe0e0434b","Resource logs in Azure Key Vault Managed HSM should be enabled","To recreate activity trails for investigation purposes when a security incident occurs or when your network is compromised, you may want to audit by enabling resource logs on Managed HSMs. Please follow the instructions here: https://docs.microsoft.com/azure/key-vault/managed-hsm/logging.","Key Vault","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/a2a5b911-5617-447e-a49e-59dbe0e0434b"
"a2c66299-9017-4d95-8040-8bdbf7901d52","Microsoft Managed Control 1532 - Third-Party Personnel Security","Microsoft implements this Personnel Security control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a2c66299-9017-4d95-8040-8bdbf7901d52"
"a2cdf6b8-9505-4619-b579-309ba72037ac","Microsoft Managed Control 1664 - Protection Of Information At Rest | Cryptographic Protection","Microsoft implements this System and Communications Protection control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a2cdf6b8-9505-4619-b579-309ba72037ac"
"a2d0e922-65d0-40c4-8f87-ea6da2d307a2","Audit Windows machines that do not restrict the minimum password length to specified number of characters","Requires that prerequisites are deployed to the policy assignment scope. For details, visit https://aka.ms/gcpol. Machines are non-compliant if Windows machines that do not restrict the minimum password length to specified number of characters. Default value for minimum password length is 14 characters","Guest Configuration","2.1.0","/providers/Microsoft.Authorization/policyDefinitions/a2d0e922-65d0-40c4-8f87-ea6da2d307a2"
"a2ea54a3-9707-45e3-8230-bbda8309d17e","[Deprecated]: Configure Association to link virtual machines to default Microsoft Defender for Cloud Data Collection Rule","This policy is deprecated as part of Microsoft Defender for Cloud updated strategy. As part of this strategy, Azure Monitor agent is no longer required to receive Defender for Servers security features, but is required for Defender for SQL Server on machines. For more information visit: https://aka.ms/MdcAgentStrategy. Configure machines to automatically create an association with the default data collection rule for Microsoft Defender for Cloud.","Security Center","3.0.1-deprecated","/providers/Microsoft.Authorization/policyDefinitions/a2ea54a3-9707-45e3-8230-bbda8309d17e"
"a30bd8e9-7064-312a-0e1f-e1b485d59f6e","Review exploit protection events","CMA_0472 - Review exploit protection events","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/a30bd8e9-7064-312a-0e1f-e1b485d59f6e"
"a315c657-4a00-8eba-15ac-44692ad24423","Protect special information","CMA_0409 - Protect special information","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/a315c657-4a00-8eba-15ac-44692ad24423"
"a328fd72-8ff5-4f96-8c9c-b30ed95db4ab","Microsoft Managed Control 1252 - Contingency Plan | Capacity Planning","Microsoft implements this Contingency Planning control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a328fd72-8ff5-4f96-8c9c-b30ed95db4ab"
"a3461c8c-6c9d-4e42-a644-40ba8a1abf49","Configure Azure Arc-enabled servers to use an Azure Arc Private Link Scope","Azure Private Link lets you connect your virtual networks to Azure services without a public IP address at the source or destination. The Private Link platform handles the connectivity between the consumer and services over the Azure backbone network. By mapping Azure Arc-enabled servers to an Azure Arc Private Link Scope that is configured with a private endpoint, data leakage risks are reduced. Learn more about private links at: https://aka.ms/arc/privatelink.","Azure Arc","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a3461c8c-6c9d-4e42-a644-40ba8a1abf49"
"a36cedd4-3ffd-4b1f-8b18-aa71d8d87ce1","Microsoft Managed Control 1238 - User-Installed Software","Microsoft implements this Configuration Management control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a36cedd4-3ffd-4b1f-8b18-aa71d8d87ce1"
"a36eb487-cbd1-4fe7-a3df-2efc6aa2c2b6","Microsoft Managed Control 1745 - Risk Management Strategy","Microsoft implements this Program Management control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a36eb487-cbd1-4fe7-a3df-2efc6aa2c2b6"
"a3701552-92ea-433e-9d17-33b7f1208fc9","Configure Container registries to disable public network access","Disable public network access for your Container Registry resource so that it's not accessible over the public internet. This can reduce data leakage risks. Learn more at https://aka.ms/acr/portal/public-network and https://aka.ms/acr/private-link.","Container Registry","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a3701552-92ea-433e-9d17-33b7f1208fc9"
"a3a6ea0c-e018-4933-9ef0-5aaa1501449b","Log Analytics agent should be installed on your virtual machine scale sets for Azure Security Center monitoring","Security Center collects data from your Azure virtual machines (VMs) to monitor for security vulnerabilities and threats.","Security Center","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a3a6ea0c-e018-4933-9ef0-5aaa1501449b"
"a3e98638-51d4-4e28-910a-60e98c1a756f","Configure Azure Audit capabilities","CMA_C1108 - Configure Azure Audit capabilities","Regulatory Compliance","1.1.1","/providers/Microsoft.Authorization/policyDefinitions/a3e98638-51d4-4e28-910a-60e98c1a756f"
"a4034bc6-ae50-406d-bf76-50f4ee5a7811","Configure Linux virtual machines to run Azure Monitor Agent with system-assigned managed identity-based authentication","Automate the deployment of Azure Monitor Agent extension on your Linux virtual machines for collecting telemetry data from the guest OS. This policy will install the extension if the OS and region are supported and system-assigned managed identity is enabled, and skip install otherwise. Learn more: https://aka.ms/AMAOverview.","Monitoring","3.5.0","/providers/Microsoft.Authorization/policyDefinitions/a4034bc6-ae50-406d-bf76-50f4ee5a7811"
"a4490248-cb97-4504-b7fb-f906afdb7437","Enable logging by category group for Firewall (microsoft.network/azurefirewalls) to Log Analytics","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Log Analytics workspace for Firewall (microsoft.network/azurefirewalls).","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a4490248-cb97-4504-b7fb-f906afdb7437"
"a4493012-908c-5f48-a468-1e243be884ce","Review security assessment and authorization policies and procedures","CMA_C1143 - Review security assessment and authorization policies and procedures","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/a4493012-908c-5f48-a468-1e243be884ce"
"a44c9fba-43f8-4b7b-7ee6-db52c96b4366","Facilitate information sharing","CMA_0284 - Facilitate information sharing","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/a44c9fba-43f8-4b7b-7ee6-db52c96b4366"
"a450eba6-2efc-4a00-846a-5804a93c6b77","Microsoft Managed Control 1693 - Information System Monitoring | System-Generated Alerts","Microsoft implements this System and Information Integrity control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a450eba6-2efc-4a00-846a-5804a93c6b77"
"a451c1ef-c6ca-483d-87ed-f49761e3ffb5","Audit usage of custom RBAC roles","Audit built-in roles such as 'Owner, Contributer, Reader' instead of custom RBAC roles, which are error prone. Using custom roles is treated as an exception and requires a rigorous review and threat modeling","General","1.0.1","/providers/Microsoft.Authorization/policyDefinitions/a451c1ef-c6ca-483d-87ed-f49761e3ffb5"
"a465e8e9-0095-85cb-a05f-1dd4960d02af","Document security documentation requirements in acquisition contract","CMA_0200 - Document security documentation requirements in acquisition contract","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/a465e8e9-0095-85cb-a05f-1dd4960d02af"
"a47272e1-1d5d-4b0b-b366-4873f1432fe0","Configure Azure Data Explorer clusters with private endpoints","Private endpoints connect your virtual networks to Azure services without a public IP address at the source or destination.  By mapping private endpoints to Azure Data Explorer, you can reduce data leakage risks.  Learn more at: [ServiceSpecificAKA.ms].","Azure Data Explorer","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a47272e1-1d5d-4b0b-b366-4873f1432fe0"
"a474a6be-35da-4c8a-ae97-f97d03bbd213","Enable logging by category group for Dev centers (microsoft.devcenter/devcenters) to Storage","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Storage Account for Dev centers (microsoft.devcenter/devcenters).","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a474a6be-35da-4c8a-ae97-f97d03bbd213"
"a499fed8-bcc8-4195-b154-641f14743757","Azure Monitor Private Link Scope should block access to non private link resources","Azure Private Link lets you connect your virtual networks to Azure resources through a private endpoint to an Azure Monitor Private Link scope (AMPLS). Private Link Access modes are set on your AMPLS to control whether ingestion and query requests from your networks can reach all resources, or only Private Link resources (to prevent data exfiltration). Learn more about private links at: https://docs.microsoft.com/azure/azure-monitor/logs/private-link-security#private-link-access-modes-private-only-vs-open.","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a499fed8-bcc8-4195-b154-641f14743757"
"a4af4a39-4135-47fb-b175-47fbdf85311d","App Service apps should only be accessible over HTTPS","Use of HTTPS ensures server/service authentication and protects data in transit from network layer eavesdropping attacks.","App Service","4.0.0","/providers/Microsoft.Authorization/policyDefinitions/a4af4a39-4135-47fb-b175-47fbdf85311d"
"a4eb2ba5-62b5-4524-83f0-7e05896edc76","Microsoft Managed Control 1824 - Data Quality","Microsoft implements this Data Quality and Integrity control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a4eb2ba5-62b5-4524-83f0-7e05896edc76"
"a4fe33eb-e377-4efb-ab31-0784311bc499","Log Analytics agent should be installed on your virtual machine for Azure Security Center monitoring","This policy audits any Windows/Linux virtual machines (VMs) if the Log Analytics agent is not installed which Security Center uses to monitor for security vulnerabilities and threats","Security Center","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a4fe33eb-e377-4efb-ab31-0784311bc499"
"a511ca63-0a10-46e3-960b-bb6431e9e1a3","Enable logging by category group for microsoft.managednetworkfabric/networkdevices to Storage","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Storage Account for microsoft.managednetworkfabric/networkdevices.","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a511ca63-0a10-46e3-960b-bb6431e9e1a3"
"a5385dba-3caf-43da-8804-c68174d315a7","Enable logging by category group for Data Lake Storage Gen1 (microsoft.datalakestore/accounts) to Storage","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Storage Account for Data Lake Storage Gen1 (microsoft.datalakestore/accounts).","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a5385dba-3caf-43da-8804-c68174d315a7"
"a58ac66d-92cb-409c-94b8-8e48d7a96596","Azure firewall policy should enable TLS inspection within application rules","Enabling TLS inspection is recommended for all application rules to detect, alert, and mitigate malicious activity in HTTPS. To learn more about TLS inspection with Azure Firewall, visit https://aka.ms/fw-tlsinspect","Network","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a58ac66d-92cb-409c-94b8-8e48d7a96596"
"a5e3fe8f-f6cd-4f1d-bbf6-c749754a724b","Configure App Service apps to turn off remote debugging","Remote debugging requires inbound ports to be opened on an App Service app. Remote debugging should be turned off.","App Service","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a5e3fe8f-f6cd-4f1d-bbf6-c749754a724b"
"a631d8f5-eb81-4f9d-9ee1-74431371e4a3","Microsoft Managed Control 1617 - Application Partitioning","Microsoft implements this System and Communications Protection control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a631d8f5-eb81-4f9d-9ee1-74431371e4a3"
"a63cc0bd-cda4-4178-b705-37dc439d3e0f","Configure CosmosDB accounts to use private DNS zones","Use private DNS zones to override the DNS resolution for a private endpoint. A private DNS zone links to your virtual network to resolve to CosmosDB account. Learn more at: https://aka.ms/privatednszone.","Cosmos DB","2.0.0","/providers/Microsoft.Authorization/policyDefinitions/a63cc0bd-cda4-4178-b705-37dc439d3e0f"
"a691eacb-474d-47e4-b287-b4813ca44222","App Service apps should enable outbound non-RFC 1918 traffic to Azure Virtual Network","By default, if one uses regional Azure Virtual Network (VNET) integration, the app only routes RFC1918 traffic into that respective virtual network. Using the API to set 'vnetRouteAllEnabled' to true enables all outbound traffic into the Azure Virtual Network. This setting allows features like network security groups and user defined routes to be used for all outbound traffic from the App Service app.","App Service","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a691eacb-474d-47e4-b287-b4813ca44222"
"a6abeaec-4d90-4a02-805f-6b26c4d3fbe9","Azure Key Vaults should use private link","Azure Private Link lets you connect your virtual networks to Azure services without a public IP address at the source or destination. The Private Link platform handles the connectivity between the consumer and services over the Azure backbone network. By mapping private endpoints to key vault, you can reduce data leakage risks. Learn more about private links at: https://aka.ms/akvprivatelink.","Key Vault","1.2.1","/providers/Microsoft.Authorization/policyDefinitions/a6abeaec-4d90-4a02-805f-6b26c4d3fbe9"
"a6cf7411-da9e-49e2-aec0-cba0250eaf8c","Configure Advanced Threat Protection to be enabled on Azure database for MariaDB servers","Enable Advanced Threat Protection on your non-Basic tier Azure database for MariaDB servers to detect anomalous activities indicating unusual and potentially harmful attempts to access or exploit databases.","SQL","1.2.0","/providers/Microsoft.Authorization/policyDefinitions/a6cf7411-da9e-49e2-aec0-cba0250eaf8c"
"a6d2c800-5230-4a40-bff3-8268b4987d42","Deploy - Configure diagnostic settings to an Event Hub to be enabled on Azure Key Vault Managed HSM","Deploys the diagnostic settings for Azure Key Vault Managed HSM to stream to a regional Event Hub when any Azure Key Vault Managed HSM which is missing this diagnostic settings is created or updated.","Key Vault","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a6d2c800-5230-4a40-bff3-8268b4987d42"
"a6d488fc-3520-4ec8-9cf6-c5e78d677651","Enable logging by category group for Apache Spark pools (microsoft.synapse/workspaces/bigdatapools) to Storage","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Storage Account for Apache Spark pools (microsoft.synapse/workspaces/bigdatapools).","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a6d488fc-3520-4ec8-9cf6-c5e78d677651"
"a6dd4d00-283d-4765-b3d1-44ace2ccacda","Enable logging by category group for microsoft.networkfunction/azuretrafficcollectors to Event Hub","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to an Event Hub for microsoft.networkfunction/azuretrafficcollectors.","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a6dd4d00-283d-4765-b3d1-44ace2ccacda"
"a6e9cf2d-7d76-440e-b795-8da246bd3aab","Lab Services should enable all options for auto shutdown","This policy provides helps with cost management by enforcing all automatic shutdown options are enabled for a lab.","Lab Services","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/a6e9cf2d-7d76-440e-b795-8da246bd3aab"
"a6f560f4-f582-4b67-b123-a37dcd1bf7ea","Configure Kubernetes clusters with specified GitOps configuration using HTTPS secrets","Deploy a 'sourceControlConfiguration' to Kubernetes clusters to assure that the clusters get their source of truth for workloads and configurations from the defined git repo. This definition requires HTTPS user and key secrets stored in Key Vault. For instructions, visit https://aka.ms/K8sGitOpsPolicy.","Kubernetes","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/a6f560f4-f582-4b67-b123-a37dcd1bf7ea"
"a6f9a2d0-cff7-4855-83ad-4cd750666512","Configure Azure Machine Learning Computes to disable local authentication methods","Disable location authentication methods so that your Machine Learning Computes require Azure Active Directory identities exclusively for authentication. Learn more at: https://aka.ms/azure-ml-aad-policy.","Machine Learning","2.1.0","/providers/Microsoft.Authorization/policyDefinitions/a6f9a2d0-cff7-4855-83ad-4cd750666512"
"a6fb4358-5bf4-4ad7-ba82-2cd2f41ce5e9","Auditing on SQL server should be enabled","Auditing on your SQL Server should be enabled to track database activities across all databases on the server and save them in an audit log.","SQL","2.0.0","/providers/Microsoft.Authorization/policyDefinitions/a6fb4358-5bf4-4ad7-ba82-2cd2f41ce5e9"
"a70ca396-0a34-413a-88e1-b956c1e683be","Virtual machines should have the Log Analytics extension installed","This policy audits any Windows/Linux virtual machines if the Log Analytics extension is not installed.","Monitoring","1.0.1","/providers/Microsoft.Authorization/policyDefinitions/a70ca396-0a34-413a-88e1-b956c1e683be"
"a7173c52-2b99-4696-a576-63dd5f970ef4","Microsoft Managed Control 1431 - Media Storage","Microsoft implements this Media Protection control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a7173c52-2b99-4696-a576-63dd5f970ef4"
"a7211477-c970-446b-b4af-062f37461147","Microsoft Managed Control 1644 - Cryptographic Key Establishment And Management | Availability","Microsoft implements this System and Communications Protection control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a7211477-c970-446b-b4af-062f37461147"
"a76ca9b0-3f4a-4192-9a38-b25e4f8ae48c","Microsoft Managed Control 1027 - Access Enforcement","Microsoft implements this Access Control control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a76ca9b0-3f4a-4192-9a38-b25e4f8ae48c"
"a77d8bb4-8d22-4bc1-a884-f582a705b480","Azure Media Services accounts should use an API that supports Private Link","Media Services accounts should be created with an API that supports private link.","Media Services","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a77d8bb4-8d22-4bc1-a884-f582a705b480"
"a78631da-8506-4113-96f4-2805de193083","Enable logging by category group for Azure Managed Grafana (microsoft.dashboard/grafana) to Storage","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Storage Account for Azure Managed Grafana (microsoft.dashboard/grafana).","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a78631da-8506-4113-96f4-2805de193083"
"a7aca53f-2ed4-4466-a25e-0b45ade68efd","Azure DDoS Protection should be enabled","DDoS protection should be enabled for all virtual networks with a subnet that is part of an application gateway with a public IP.","Security Center","3.0.1","/providers/Microsoft.Authorization/policyDefinitions/a7aca53f-2ed4-4466-a25e-0b45ade68efd"
"a7acfae7-9497-4a3f-a3b5-a16a50abbe2f","[Preview]: Configure Windows Arc-enabled machines to install AMA for ChangeTracking and Inventory","Automate the deployment of Azure Monitor Agent extension on your Windows Arc-enabled machines for enabling ChangeTracking and Inventory. This policy will install the extension if the OS and region are supported and system-assigned managed identity is enabled, and skip install otherwise. Learn more: https://aka.ms/AMAOverview.","ChangeTrackingAndInventory","1.0.0-preview","/providers/Microsoft.Authorization/policyDefinitions/a7acfae7-9497-4a3f-a3b5-a16a50abbe2f"
"a7c668bd-3327-474f-8fb5-8146e3e40e40","Enable logging by category group for Host pools (microsoft.desktopvirtualization/hostpools) to Log Analytics","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Log Analytics workspace for Host pools (microsoft.desktopvirtualization/hostpools).","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a7c668bd-3327-474f-8fb5-8146e3e40e40"
"a7f5e735-d212-4c32-9229-d12bffbc7e00","[Preview]: ChangeTracking extension should be installed on your Windows Arc machine","Install ChangeTracking Extension on Windows Arc machines to enable File Integrity Monitoring(FIM) in Azure Security Center. FIM examines operating system files, Windows registries, application software, Linux system files, and more, for changes that might indicate an attack. The extension can be installed in virtual machines and locations supported by Azure Monitoring Agent.","Security Center","1.0.0-preview","/providers/Microsoft.Authorization/policyDefinitions/a7f5e735-d212-4c32-9229-d12bffbc7e00"
"a7fcf38d-bb09-4600-be7d-825046eb162a","Microsoft Managed Control 1570 - Acquisitions Process","Microsoft implements this System and Services Acquisition control","Regulatory Compliance","1.0.1","/providers/Microsoft.Authorization/policyDefinitions/a7fcf38d-bb09-4600-be7d-825046eb162a"
"a7ff3161-0087-490a-9ad9-ad6217f4f43a","Require encryption on Data Lake Store accounts","This policy ensures encryption is enabled on all Data Lake Store accounts","Data Lake","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a7ff3161-0087-490a-9ad9-ad6217f4f43a"
"a819f227-229d-44cb-8ad6-25becdb4451f","Enable logging by category group for Azure Data Explorer Clusters (microsoft.kusto/clusters) to Log Analytics","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Log Analytics workspace for Azure Data Explorer Clusters (microsoft.kusto/clusters).","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a819f227-229d-44cb-8ad6-25becdb4451f"
"a81eb966-6696-46b1-9153-bed01569a7d0","Enable logging by category group for Event Grid Domains (microsoft.eventgrid/domains) to Event Hub","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to an Event Hub for Event Grid Domains (microsoft.eventgrid/domains).","Monitoring","1.2.0","/providers/Microsoft.Authorization/policyDefinitions/a81eb966-6696-46b1-9153-bed01569a7d0"
"a830fe9e-08c9-a4fb-420c-6f6bf1702395","Review account provisioning logs","CMA_0460 - Review account provisioning logs","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/a830fe9e-08c9-a4fb-420c-6f6bf1702395"
"a83fcddb-39d0-4c21-af38-76d2c935c3ca","Enable logging by category group for microsoft.timeseriesinsights/environments/eventsources to Log Analytics","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Log Analytics workspace for microsoft.timeseriesinsights/environments/eventsources.","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a83fcddb-39d0-4c21-af38-76d2c935c3ca"
"a853abad-dfa4-4bf5-aaa1-04cb10c02d23","Enable logging by category group for Log Analytics workspaces (microsoft.operationalinsights/workspaces) to Event Hub","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to an Event Hub for Log Analytics workspaces (microsoft.operationalinsights/workspaces).","Monitoring","1.2.0","/providers/Microsoft.Authorization/policyDefinitions/a853abad-dfa4-4bf5-aaa1-04cb10c02d23"
"a8793640-60f7-487c-b5c3-1d37215905c4","SQL Managed Instance should have the minimal TLS version of 1.2","Setting minimal TLS version to 1.2 improves security by ensuring your SQL Managed Instance can only be accessed from clients using TLS 1.2. Using versions of TLS less than 1.2 is not recommended since they have well documented security vulnerabilities.","SQL","1.0.1","/providers/Microsoft.Authorization/policyDefinitions/a8793640-60f7-487c-b5c3-1d37215905c4"
"a895fbdb-204d-4302-9689-0a59dc42b3d9","Microsoft Managed Control 1295 - Information System Recovery And Reconstitution","Microsoft implements this Contingency Planning control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a895fbdb-204d-4302-9689-0a59dc42b3d9"
"a8bef009-a5c9-4d0f-90d7-6018734e8a16","[Deprecated]: Monitor unencrypted SQL databases in Azure Security Center","Unencrypted SQL databases will be monitored by Azure Security Center as recommendations. This policy is deprecated and replaced by the following policy: Transparent Data Encryption on SQL databases should be enabled'","Security Center","1.0.0-deprecated","/providers/Microsoft.Authorization/policyDefinitions/a8bef009-a5c9-4d0f-90d7-6018734e8a16"
"a8de4d0a-d637-4684-b70e-6df73b74d117","Enable logging by category group for Azure Machine Learning (microsoft.machinelearningservices/workspaces) to Storage","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Storage Account for Azure Machine Learning (microsoft.machinelearningservices/workspaces).","Monitoring","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/a8de4d0a-d637-4684-b70e-6df73b74d117"
"a8df9c78-4044-98be-2c05-31a315ac8957","Conform to FICAM-issued profiles","CMA_C1350 - Conform to FICAM-issued profiles","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/a8df9c78-4044-98be-2c05-31a315ac8957"
"a8e653d9-b5d4-48a0-afe6-14d881f9ee9a","Azure Arc-enabled Kubernetes clusters should have the Strimzi Kafka extension installed","Strimzi Kafka extension provides the operators to install Kafka for building real-time data pipelines and streaming applications with security and observability capabilities. Learn more here: https://aka.ms/arc-strimzikafka-doc.","Kubernetes","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a8e653d9-b5d4-48a0-afe6-14d881f9ee9a"
"a8eff44f-8c92-45c3-a3fb-9880802d67a7","Deploy Azure Policy Add-on to Azure Kubernetes Service clusters","Use Azure Policy Add-on to manage and report on the compliance state of your Azure Kubernetes Service (AKS) clusters. For more information, see https://aka.ms/akspolicydoc.","Kubernetes","4.1.0","/providers/Microsoft.Authorization/policyDefinitions/a8eff44f-8c92-45c3-a3fb-9880802d67a7"
"a8f3e6a6-dcd2-434c-b0f7-6f309ce913b4","[Preview]: Audit SSH Posture Control on Linux machines","Requires that prerequisites are deployed to the policy assignment scope. For details, visit https://aka.ms/gcpol. Machines are non-compliant if SSH Server is not securely configured on the Linux machines.","Guest Configuration","1.0.0-preview","/providers/Microsoft.Authorization/policyDefinitions/a8f3e6a6-dcd2-434c-b0f7-6f309ce913b4"
"a8f9c283-9a66-3eb3-9e10-bdba95b85884","Run simulation attacks","CMA_0486 - Run simulation attacks","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/a8f9c283-9a66-3eb3-9e10-bdba95b85884"
"a90c4d44-7fac-8e02-6d5b-0d92046b20e6","Automate flaw remediation","CMA_0027 - Automate flaw remediation","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/a90c4d44-7fac-8e02-6d5b-0d92046b20e6"
"a9172e76-7f56-46e9-93bf-75d69bdb5491","Microsoft Managed Control 1283 - Telecommunications Services | Separation Of Primary / Alternate Providers","Microsoft implements this Contingency Planning control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a9172e76-7f56-46e9-93bf-75d69bdb5491"
"a930f477-9dcb-2113-8aa7-45bb6fc90861","Review and update the events defined in AU-02","CMA_C1106 - Review and update the events defined in AU-02","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/a930f477-9dcb-2113-8aa7-45bb6fc90861"
"a96d5098-a604-4cdf-90b1-ef6449a27424","Microsoft Managed Control 1400 - Controlled Maintenance","Microsoft implements this Maintenance control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a96d5098-a604-4cdf-90b1-ef6449a27424"
"a96f743d-a195-420d-983a-08aa06bc441e","Microsoft Managed Control 1118 - Audit Review, Analysis, And Reporting | Correlate Audit Repositories","Microsoft implements this Audit and Accountability control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a96f743d-a195-420d-983a-08aa06bc441e"
"a9725bd4-a2ad-479f-a29b-5e163cada399","Enable logging by category group for microsoft.networkcloud/baremetalmachines to Log Analytics","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Log Analytics workspace for microsoft.networkcloud/baremetalmachines.","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a9725bd4-a2ad-479f-a29b-5e163cada399"
